# Time-averaged data for fix myat1
# TimeStep v_kenergy v_penergy v_pressure v_tempera v_dense v_entha
12700 11.0576 -257.146 -1754.58 343.556 0.896305 -257.75
12710 10.8755 -257.382 -1848.93 337.898 0.896305 -258.794
12720 10.6463 -257.704 -1976.63 330.777 0.896305 -260.194
12730 10.9792 -257.842 -2026.81 341.12 0.896305 -260.332
12740 10.4525 -257.8 -2125.89 324.755 0.896305 -261.476
12750 10.6106 -257.922 -2182.61 329.668 0.896305 -261.817
12760 10.7755 -258.206 -2234.19 334.789 0.896305 -262.279
12770 10.9857 -258.423 -2212.37 341.322 0.896305 -262.141
12780 10.3593 -258.465 -2208.51 321.858 0.896305 -262.783
12790 10.7927 -258.453 -2087.11 335.326 0.896305 -261.532
12800 10.7791 -258.412 -2031.53 334.904 0.896305 -261.135
12810 10.9823 -258.097 -1873.58 341.217 0.896305 -259.566
12820 10.2436 -257.454 -1713.67 318.266 0.896305 -258.599
12830 9.84424 -257.061 -1633.28 305.857 0.896305 -258.071
12840 10.0714 -257.539 -1769.3 312.914 0.896305 -259.226
12850 10.6105 -258.456 -1985.11 329.665 0.896305 -261.038
12860 11.3864 -258.951 -2063.23 353.771 0.896305 -261.277
12870 10.6234 -258.823 -2131.03 330.064 0.896305 -262.362
12880 10.5184 -258.503 -2039.64 326.803 0.896305 -261.539
12890 10.388 -258.468 -2066.98 322.75 0.896305 -261.817
12900 10.476 -258.597 -2122.95 325.484 0.896305 -262.23
12910 10.5151 -258.403 -2053.09 326.701 0.896305 -261.533
12920 10.3931 -258.005 -1913.25 322.911 0.896305 -260.327
12930 10.8756 -257.838 -1778.02 337.9 0.896305 -258.779
12940 11.1208 -257.965 -1803.35 345.52 0.896305 -258.829
12950 10.8009 -258.197 -1877.4 335.579 0.896305 -259.873
12960 11.2984 -258.288 -1820.24 351.039 0.896305 -259.086
12970 11.4742 -258.205 -1791.78 356.498 0.896305 -258.639
12980 11.227 -257.907 -1765.05 348.818 0.896305 -258.411
12990 10.575 -257.493 -1734.97 328.562 0.896305 -258.448
13000 10.1286 -257.27 -1779.19 314.692 0.896305 -258.965
13010 10.4787 -257.047 -1708.76 325.568 0.896305 -257.925
13020 10.4085 -256.664 -1618.56 323.389 0.896305 -257.013
13030 10.2338 -256.359 -1544.68 317.961 0.896305 -256.391
13040 10.4209 -256.571 -1590.69 323.773 0.896305 -256.722
13050 10.942 -257.212 -1725.48 339.963 0.896305 -257.738
13060 11.2071 -257.801 -1894.34 348.202 0.896305 -259.184
13070 11.9231 -258.198 -1991.61 370.447 0.896305 -259.511
13080 11.7308 -258.309 -2044.52 364.471 0.896305 -260.166
13090 11.7016 -258.286 -2079.62 363.563 0.896305 -260.406
13100 11.0654 -258.036 -2104.18 343.799 0.896305 -260.955
13110 10.3856 -257.652 -2016.23 322.677 0.896305 -260.666
13120 10.095 -257.342 -1953.98 313.648 0.896305 -260.233
13130 9.67785 -257.148 -1944.31 300.687 0.896305 -260.392
13140 9.47392 -257.103 -1954.21 294.351 0.896305 -260.617
13150 9.25892 -257.235 -1975.37 287.671 0.896305 -261.105
13160 9.82982 -257.521 -1981.39 305.409 0.896305 -260.86
13170 10.2823 -257.676 -1962.31 319.467 0.896305 -260.435
13180 10.2261 -257.686 -1958.59 317.722 0.896305 -260.477
13190 10.4039 -257.851 -2028.95 323.246 0.896305 -260.931
13200 10.5513 -258.203 -2155.13 327.826 0.896305 -261.975
13210 10.6685 -258.444 -2244.23 331.465 0.896305 -262.691
13220 10.4059 -258.236 -2221.51 323.308 0.896305 -262.594
13230 10.4232 -257.642 -2041.44 323.846 0.896305 -260.786
13240 9.83243 -256.824 -1807.3 305.49 0.896305 -259.003
13250 9.61488 -256.459 -1646.43 298.731 0.896305 -257.787
13260 10.1157 -256.708 -1679.66 314.291 0.896305 -257.756
13270 10.6557 -256.953 -1718.36 331.07 0.896305 -257.717
13280 10.8055 -256.971 -1723.33 335.724 0.896305 -257.619
13290 10.794 -256.868 -1730.93 335.365 0.896305 -257.578
13300 10.5558 -256.863 -1754.82 327.964 0.896305 -257.969
13310 11.1871 -257.032 -1757.31 347.579 0.896305 -257.523
13320 11.1859 -257.093 -1779.19 347.543 0.896305 -257.731
13330 10.6934 -256.922 -1759.66 332.239 0.896305 -257.924
13340 10.5946 -256.835 -1768.5 329.171 0.896305 -257.994
13350 10.7524 -257.065 -1811.44 334.074 0.896305 -258.352
13360 10.6771 -257.39 -1900.22 331.734 0.896305 -259.342
13370 10.6286 -257.41 -1920.93 330.227 0.896305 -259.548
13380 10.7624 -257.189 -1870.3 334.383 0.896305 -258.857
13390 11.5568 -257.282 -1826.16 359.066 0.896305 -257.862
13400 11.9446 -257.569 -1839.43 371.114 0.896305 -257.849
13410 11.5468 -257.687 -1905.07 358.755 0.896305 -258.802
13420 11.566 -257.577 -1864.67 359.351 0.896305 -258.403
13430 11.5971 -257.355 -1806.09 360.318 0.896305 -257.761
13440 11.6419 -257.087 -1740.41 361.71 0.896305 -257.012
13450 11.2988 -256.884 -1713.79 351.05 0.896305 -256.975
13460 11.5029 -256.849 -1643.57 357.391 0.896305 -256.27
13470 11.3105 -256.921 -1649.29 351.412 0.896305 -256.571
13480 11.247 -256.898 -1641.63 349.439 0.896305 -256.561
13490 10.8693 -256.78 -1651.56 337.704 0.896305 -256.887
13500 11.6595 -256.656 -1578.97 362.257 0.896305 -255.49
13510 11.3031 -256.624 -1637.84 351.182 0.896305 -256.206
13520 11.627 -256.862 -1691.72 361.247 0.896305 -256.478
13530 11.6644 -257.206 -1776.09 362.409 0.896305 -257.345
13540 11.3358 -257.32 -1809.88 352.198 0.896305 -258.012
13550 11.8761 -257.165 -1686.51 368.985 0.896305 -256.498
13560 11.4232 -257.036 -1701.88 354.914 0.896305 -256.924
13570 11.5762 -257.114 -1694.5 359.667 0.896305 -256.799
13580 11.7073 -257.275 -1751.07 363.74 0.896305 -257.205
13590 11.3672 -257.282 -1803.57 353.176 0.896305 -257.901
13600 10.6247 -257.099 -1837.71 330.106 0.896305 -258.687
13610 10.3174 -256.88 -1803.51 320.557 0.896305 -258.549
13620 10.4054 -256.916 -1868.55 323.293 0.896305 -258.929
13630 10.4312 -257.136 -1964.84 324.094 0.896305 -259.763
13640 11.1906 -257.422 -2000.91 347.688 0.896305 -259.529
13650 11.5607 -257.569 -2016.65 359.188 0.896305 -259.411
13660 11.2602 -257.413 -1989.57 349.852 0.896305 -259.376
13670 10.9417 -257.102 -1885.55 339.954 0.896305 -258.692
13680 10.1315 -256.916 -1906.3 314.781 0.896305 -259.453
13690 10.5456 -257.002 -1888.2 327.647 0.896305 -259.005
13700 10.634 -257.115 -1865.08 330.395 0.896305 -258.876
13710 9.84134 -257.139 -1952.2 305.767 0.896305 -260.272
13720 9.88831 -257.248 -2007.21 307.226 0.896305 -260.699
13730 10.1155 -257.296 -1994.18 314.286 0.896305 -260.433
13740 9.87231 -257.232 -1991.22 306.729 0.896305 -260.593
13750 9.97382 -257.295 -2012.43 309.883 0.896305 -260.695
13760 10.132 -257.442 -1980.71 314.797 0.896305 -260.474
13770 10.4751 -257.572 -1982.98 325.459 0.896305 -260.276
13780 10.4605 -257.407 -1959.43 325.004 0.896305 -259.969
13790 10.0407 -257.155 -1927.37 311.96 0.896305 -259.924
13800 10.664 -257.107 -1851.62 331.328 0.896305 -258.749
13810 10.7293 -257.251 -1885.95 333.356 0.896305 -259.056
13820 10.3056 -257.414 -1984.29 320.192 0.896305 -260.296
13830 10.3306 -257.571 -2027.36 320.968 0.896305 -260.714
13840 11.0913 -257.79 -2018.55 344.603 0.896305 -260.114
13850 11.0419 -257.897 -2013.94 343.068 0.896305 -260.24
13860 11.0772 -257.74 -1943.19 344.163 0.896305 -259.578
13870 10.634 -257.345 -1840.24 330.396 0.896305 -258.941
13880 10.4498 -257.042 -1736.66 324.673 0.896305 -258.134
13890 10.9776 -257.167 -1719.82 341.069 0.896305 -257.619
13900 11.3737 -257.562 -1789.3 353.376 0.896305 -258.08
13910 11.7825 -257.838 -1858.71 366.079 0.896305 -258.408
13920 11.346 -257.729 -1885.01 352.515 0.896305 -258.911
13930 11.094 -257.522 -1884.14 344.687 0.896305 -258.949
13940 10.7003 -257.421 -1890.67 332.453 0.896305 -259.286
13950 10.4262 -257.516 -1964.83 323.937 0.896305 -260.148
13960 10.8798 -257.779 -2015.9 338.03 0.896305 -260.297
13970 11.213 -257.889 -1979.91 348.384 0.896305 -259.835
13980 11.2689 -257.86 -1900.54 350.119 0.896305 -259.222
13990 10.6603 -257.812 -1891.7 331.211 0.896305 -259.723
14000 10.0299 -257.776 -1898.51 311.625 0.896305 -260.363
14010 10.0987 -257.826 -1853.8 313.763 0.896305 -260.048
14020 10.7468 -257.877 -1785.57 333.9 0.896305 -258.997
14030 10.4894 -257.73 -1815.25 325.901 0.896305 -259.305
14040 10.0222 -257.44 -1787.42 311.387 0.896305 -259.297
14050 10.1061 -257.417 -1789.88 313.993 0.896305 -259.207
14060 10.192 -257.792 -1914.8 316.663 0.896305 -260.326
14070 10.9887 -258.075 -1944.44 341.414 0.896305 -260.009
14080 10.0063 -257.987 -2043.6 310.891 0.896305 -261.563
14090 9.57907 -257.762 -2001.02 297.618 0.896305 -261.482
14100 9.72283 -257.803 -2016.43 302.085 0.896305 -261.481
14110 10.5969 -257.979 -2009.49 329.242 0.896305 -260.737
14120 10.9143 -258.033 -2008.91 339.103 0.896305 -260.47
14130 10.7721 -258.059 -2041 334.685 0.896305 -260.851
14140 10.2839 -258.152 -2115.67 319.518 0.896305 -261.928
14150 10.3203 -258.258 -2118.41 320.648 0.896305 -262.017
14160 10.4403 -258.316 -2054.53 324.377 0.896305 -261.53
14170 10.8208 -258.419 -2032.79 336.198 0.896305 -261.108
14180 10.81 -258.558 -2100.53 335.862 0.896305 -261.708
14190 10.6876 -258.622 -2178.96 332.06 0.896305 -262.416
14200 10.5003 -258.496 -2199.61 326.24 0.896305 -262.614
14210 10.2427 -258.296 -2179.72 318.237 0.896305 -262.54
14220 10.1054 -258.115 -2121.72 313.97 0.896305 -262.111
14230 9.73859 -258.128 -2164.37 302.574 0.896305 -262.774
14240 10.3152 -258.308 -2183.82 320.489 0.896305 -262.506
14250 10.3412 -258.386 -2226.25 321.297 0.896305 -262.84
14260 10.2665 -258.305 -2236.71 318.978 0.896305 -262.904
14270 10.3671 -258.186 -2190.66 322.102 0.896305 -262.378
14280 10.099 -258.211 -2190.32 313.773 0.896305 -262.668
14290 10.3372 -258.254 -2167.46 321.174 0.896305 -262.322
14300 10.2813 -258.11 -2107.2 319.437 0.896305 -261.833
14310 10.5381 -257.921 -2006.85 327.416 0.896305 -260.72
14320 10.812 -257.842 -1922.59 335.925 0.896305 -259.807
14330 11.3914 -257.996 -1893.43 353.928 0.896305 -259.188
14340 11.7315 -258.175 -1899.48 364.492 0.896305 -259.068
14350 11.5449 -258.206 -1939.39 358.697 0.896305 -259.55
14360 10.9656 -258.12 -2001.01 340.696 0.896305 -260.453
14370 10.6836 -258.067 -2028.32 331.936 0.896305 -260.864
14380 10.455 -258.092 -2083.4 324.832 0.896305 -261.484
14390 10.1775 -258.103 -2098.49 316.212 0.896305 -261.872
14400 10.5741 -258.141 -2089.86 328.535 0.896305 -261.456
14410 10.7667 -258.151 -2083.58 334.518 0.896305 -261.232
14420 10.8017 -258.196 -2077.96 335.606 0.896305 -261.204
14430 10.6689 -258.192 -2087.13 331.478 0.896305 -261.394
14440 11.0121 -258.196 -2032.38 342.143 0.896305 -260.691
14450 10.8963 -258.34 -2094.31 338.543 0.896305 -261.363
14460 11.1396 -258.464 -2089.25 346.104 0.896305 -261.21
14470 11.2223 -258.443 -2062.44 348.672 0.896305 -260.927
14480 11.0589 -258.265 -2070.64 343.595 0.896305 -260.968
14490 10.5834 -257.946 -2006.45 328.822 0.896305 -260.697
14500 10.226 -257.684 -1942.71 317.717 0.896305 -260.369
14510 10.2508 -257.621 -1916.74 318.488 0.896305 -260.108
14520 9.81545 -257.495 -1891.11 304.962 0.896305 -260.248
14530 9.75428 -257.257 -1786.85 303.062 0.896305 -259.378
14540 9.92979 -257.293 -1793.62 308.515 0.896305 -259.284
14550 10.2164 -257.547 -1851.45 317.421 0.896305 -259.635
14560 10.7808 -257.769 -1846.77 334.956 0.896305 -259.261
14570 10.9793 -257.78 -1873.39 341.123 0.896305 -259.252
14580 11.3216 -257.676 -1824.91 351.759 0.896305 -258.482
14590 11.4325 -257.861 -1898.19 355.204 0.896305 -259.043
14600 11.5658 -258.185 -2073.79 359.345 0.896305 -260.402
14610 11.7054 -258.162 -2080.07 363.683 0.896305 -260.28
14620 10.5084 -257.733 -2077.38 326.493 0.896305 -261.031
14630 10.114 -257.379 -1983.56 314.238 0.896305 -260.447
14640 10.3802 -257.288 -1859.78 322.509 0.896305 -259.268
14650 10.6546 -257.207 -1760.57 331.036 0.896305 -258.253
14660 11.0341 -257.001 -1609.65 342.824 0.896305 -256.665
14670 10.6106 -256.696 -1545.06 329.668 0.896305 -256.353
14680 10.979 -256.479 -1420.04 341.114 0.896305 -254.937
14690 11.1096 -256.518 -1431.39 345.172 0.896305 -254.921
14700 11.4107 -256.7 -1472.77 354.526 0.896305 -255.077
14710 11.1299 -256.71 -1517.16 345.802 0.896305 -255.664
14720 10.6201 -256.594 -1546.93 329.962 0.896305 -256.254
14730 10.3099 -256.663 -1629.32 320.323 0.896305 -257.182
14740 10.9027 -257.046 -1728.08 338.743 0.896305 -257.628
14750 11.4167 -257.248 -1746.76 354.712 0.896305 -257.44
14760 11.1606 -257.021 -1674.25 346.756 0.896305 -256.987
14770 10.5244 -256.787 -1680.54 326.989 0.896305 -257.432
14780 10.9848 -256.72 -1598.49 341.292 0.896305 -256.358
14790 10.838 -256.775 -1644.78 336.731 0.896305 -256.868
14800 11.2366 -256.821 -1648.57 349.116 0.896305 -256.541
14810 11.024 -256.696 -1665.79 342.511 0.896305 -256.743
14820 10.4086 -256.52 -1715.71 323.39 0.896305 -257.514
14830 10.4663 -256.281 -1639.06 325.185 0.896305 -256.707
14840 9.81954 -256.128 -1696.92 305.09 0.896305 -257.586
14850 9.82817 -256.308 -1783.95 305.357 0.896305 -258.336
14860 10.1107 -256.92 -1976.38 314.137 0.896305 -259.945
14870 10.865 -257.622 -2134.67 337.572 0.896305 -260.944
14880 10.8658 -257.987 -2211.44 337.595 0.896305 -261.819
14890 10.8455 -257.926 -2124.32 336.967 0.896305 -261.198
14900 10.5688 -257.682 -2019.5 328.367 0.896305 -260.535
14910 9.89898 -257.511 -1973.14 307.558 0.896305 -260.725
14920 9.81825 -257.541 -1982.28 305.049 0.896305 -260.897
14930 10.1952 -257.727 -2019.08 316.76 0.896305 -260.951
14940 10.2891 -257.739 -2012.71 319.677 0.896305 -260.826
14950 10.0142 -257.602 -2031.89 311.136 0.896305 -261.092
14960 10.1324 -257.535 -2005.42 314.811 0.896305 -260.73
14970 10.2276 -257.34 -1915.76 317.767 0.896305 -259.844
14980 9.97908 -256.928 -1794.74 310.046 0.896305 -258.877
14990 9.93943 -256.698 -1683.09 308.814 0.896305 -257.945
15000 10.2618 -256.914 -1683.79 318.83 0.896305 -257.843
15010 10.9662 -257.324 -1740.5 340.717 0.896305 -257.925
15020 11.0721 -257.553 -1756.1 344.007 0.896305 -258.152
15030 10.7702 -257.437 -1765.57 334.627 0.896305 -258.401
15040 10.2014 -257.255 -1777.37 316.955 0.896305 -258.866
15050 10.4588 -257.407 -1845.37 324.95 0.896305 -259.213
15060 11.0969 -257.702 -1959.47 344.775 0.896305 -259.628
15070 10.904 -257.674 -2009.34 338.782 0.896305 -260.124
15080 10.1682 -257.437 -2079.15 315.924 0.896305 -261.086
15090 10.1683 -257.133 -1989.41 315.925 0.896305 -260.186
15100 10.0847 -256.886 -1899.1 313.327 0.896305 -259.422
15110 9.63918 -256.719 -1903.23 299.486 0.896305 -259.729
15120 9.62654 -256.534 -1821.82 299.093 0.896305 -259.015
15130 9.30788 -256.372 -1761.83 289.192 0.896305 -258.773
15140 9.8848 -256.414 -1716.27 307.117 0.896305 -257.936
15150 10.0756 -256.621 -1786.91 313.046 0.896305 -258.421
15160 10.0773 -257.012 -1909.62 313.098 0.896305 -259.626
15170 11.1953 -257.593 -1972.81 347.835 0.896305 -259.509
15180 11.1195 -258.119 -2188.42 345.477 0.896305 -261.544
15190 11.3383 -258.32 -2239.74 352.278 0.896305 -261.867
15200 10.6659 -258.201 -2271.08 331.385 0.896305 -262.629
15210 10.776 -258.057 -2231.69 334.806 0.896305 -262.112
15220 9.89379 -257.839 -2249.48 307.396 0.896305 -262.895
15230 9.518 -257.593 -2168.99 295.721 0.896305 -262.49
15240 9.55671 -257.394 -2083.08 296.923 0.896305 -261.681
15250 9.87161 -257.287 -2013.05 306.707 0.896305 -260.794
15260 10.3178 -257.23 -1969.29 320.57 0.896305 -260
15270 10.0566 -257.107 -1970.23 312.454 0.896305 -260.145
15280 9.49908 -256.97 -1994.54 295.133 0.896305 -260.727
15290 9.60314 -256.993 -2001 298.366 0.896305 -260.688
15300 10.1127 -257.149 -1953.13 314.197 0.896305 -260.017
15310 9.83395 -257.225 -1962.72 305.537 0.896305 -260.435
15320 9.82258 -257.275 -1895.49 305.184 0.896305 -260.05
15330 9.86571 -257.433 -1889.57 306.524 0.896305 -260.125
15340 10.0022 -257.454 -1849.04 310.764 0.896305 -259.74
15350 9.50747 -257.192 -1800.63 295.394 0.896305 -259.652
15360 9.30453 -257.115 -1811.69 289.088 0.896305 -259.851
15370 9.71245 -257.51 -1933.58 301.762 0.896305 -260.649
15380 10.2847 -257.934 -2033.24 319.541 0.896305 -261.162
15390 10.5911 -257.829 -1986.16 329.06 0.896305 -260.438
15400 10.2641 -257.403 -1858.83 318.901 0.896305 -259.493
15410 9.81186 -257.262 -1873.62 304.851 0.896305 -259.902
15420 10.3782 -257.584 -1905.46 322.447 0.896305 -259.87
15430 10.9317 -257.859 -1918.87 339.645 0.896305 -259.68
15440 11.0601 -257.797 -1903.18 343.632 0.896305 -259.385
15450 10.0576 -257.554 -1977.14 312.485 0.896305 -260.636
15460 10.1926 -257.449 -2008.14 316.681 0.896305 -260.602
15470 10.4778 -257.521 -2034.45 325.542 0.896305 -260.564
15480 10.1616 -257.48 -2072.84 315.716 0.896305 -261.095
15490 9.54151 -257.264 -2053.96 296.451 0.896305 -261.373
15500 9.30685 -257.183 -2032.09 289.16 0.896305 -261.381
15510 9.63816 -257.464 -2065.66 299.454 0.896305 -261.554
15520 10.193 -257.883 -2113.36 316.693 0.896305 -261.735
15530 10.4137 -258.157 -2163.49 323.55 0.896305 -262.122
15540 10.5293 -258.245 -2203.47 327.141 0.896305 -262.36
15550 10.7396 -258.281 -2253.56 333.676 0.896305 -262.518
15560 11.3501 -258.26 -2199.73 352.644 0.896305 -261.53
15570 11.422 -258.046 -2114.7 354.878 0.896305 -260.678
15580 10.4434 -257.654 -2059.72 324.472 0.896305 -260.9
15590 10.2694 -257.418 -1942.98 319.066 0.896305 -260.061
15600 10.204 -257.473 -1959.6 317.034 0.896305 -260.293
15610 10.6296 -257.737 -1992.03 330.259 0.896305 -260.346
15620 10.5441 -257.996 -2084.36 327.601 0.896305 -261.304
15630 10.211 -257.991 -2153.08 317.253 0.896305 -262.089
15640 10.3518 -257.645 -2032.78 321.627 0.896305 -260.803
15650 9.8243 -257.218 -1951.99 305.237 0.896305 -260.367
15660 9.74453 -257.179 -1933.03 302.759 0.896305 -260.282
15670 9.83757 -257.45 -1986.56 305.65 0.896305 -260.815
15680 9.99823 -257.635 -1997.65 310.641 0.896305 -260.913
15690 10.133 -257.661 -1978.63 314.83 0.896305 -260.678
15700 10.6619 -257.555 -1918.86 331.262 0.896305 -259.645
15710 10.4535 -257.31 -1864.24 324.786 0.896305 -259.246
15720 10.1639 -256.991 -1772.32 315.789 0.896305 -258.606
15730 9.83254 -256.838 -1743.16 305.493 0.896305 -258.591
15740 10.0418 -257.015 -1759.88 311.996 0.896305 -258.669
15750 10.5375 -257.375 -1792.88 327.395 0.896305 -258.753
15760 11.0479 -257.651 -1805 343.254 0.896305 -258.6
15770 10.8884 -257.673 -1815.89 338.3 0.896305 -258.853
15780 11.1159 -257.488 -1712.41 345.366 0.896305 -257.753
15790 11.1386 -257.33 -1678.12 346.071 0.896305 -257.344
15800 10.2561 -257.384 -1792.14 318.654 0.896305 -259.038
15810 10.8055 -257.698 -1838.31 335.723 0.896305 -259.11
15820 11.3335 -257.936 -1874.94 352.127 0.896305 -259.064
15830 10.839 -257.789 -1853.98 336.763 0.896305 -259.271
15840 9.96663 -257.51 -1864.8 309.659 0.896305 -259.937
15850 9.84891 -257.504 -1901.18 306.002 0.896305 -260.29
15860 10.4962 -257.639 -1895.07 326.113 0.896305 -259.737
15870 10.2333 -257.821 -1999.87 317.944 0.896305 -260.879
15880 10.3701 -257.971 -2075.67 322.194 0.896305 -261.396
15890 9.89184 -257.955 -2140.77 307.336 0.896305 -262.29
15900 9.76055 -258.015 -2151.31 303.257 0.896305 -262.552
15910 9.83535 -258.254 -2212.54 305.581 0.896305 -263.123
15920 10.2562 -258.414 -2205.67 318.657 0.896305 -262.817
15930 10.0541 -258.323 -2210.76 312.376 0.896305 -262.961
15940 9.76854 -257.95 -2145.82 303.505 0.896305 -262.442
15950 9.75777 -257.669 -2064.65 303.17 0.896305 -261.633
15960 9.58521 -257.622 -2077.98 297.809 0.896305 -261.847
15970 9.67745 -257.6 -2049.77 300.675 0.896305 -261.545
15980 9.86199 -257.601 -2030.5 306.408 0.896305 -261.234
15990 10.3894 -257.693 -1998.6 322.795 0.896305 -260.586
16000 10.4828 -257.844 -2034.76 325.696 0.896305 -260.884
16010 10.0711 -258.061 -2131.14 312.905 0.896305 -262.153
16020 10.2628 -258.319 -2164.54 318.862 0.896305 -262.442
16030 10.8357 -258.374 -2161.97 336.66 0.896305 -261.907
16040 9.96622 -257.998 -2130.38 309.647 0.896305 -262.19
16050 9.64463 -257.694 -2025.86 299.655 0.896305 -261.513
16060 10.0242 -257.81 -2004.44 311.447 0.896305 -261.107
16070 9.97659 -258.065 -2087.83 309.969 0.896305 -261.964
16080 10.4362 -258.064 -2058.56 324.248 0.896305 -261.309
16090 9.93319 -257.883 -2083.67 308.62 0.896305 -261.798
16100 10.3159 -257.893 -2089.1 320.51 0.896305 -261.461
16110 11.1733 -258.151 -2132.36 347.151 0.896305 -261.149
16120 11.6935 -258.231 -2134.05 363.311 0.896305 -260.721
16130 11.059 -257.921 -2093.7 343.599 0.896305 -260.776
16140 9.99554 -257.508 -2049.09 310.558 0.896305 -261.131
16150 9.95143 -257.254 -1902.25 309.187 0.896305 -259.945
16160 9.97488 -257.42 -1894.75 309.916 0.896305 -260.038
16170 10.5018 -257.973 -1985.94 326.286 0.896305 -260.669
16180 11.5112 -258.533 -2061.19 357.65 0.896305 -260.72
16190 10.9798 -258.506 -2153.7 341.137 0.896305 -261.839
16200 10.4366 -257.959 -2086.36 324.262 0.896305 -261.388
16210 10.2896 -257.261 -1896.83 319.694 0.896305 -259.578
16220 10.425 -256.885 -1743.74 323.899 0.896305 -258.049
16230 10.4272 -257.067 -1790.58 323.97 0.896305 -258.54
16240 10.3672 -257.348 -1825.88 322.106 0.896305 -259.115
16250 10.0973 -257.51 -1862.7 313.719 0.896305 -259.792
16260 10.2877 -257.569 -1843.18 319.634 0.896305 -259.531
16270 9.80493 -257.566 -1890.17 304.636 0.896305 -260.323
16280 10.3066 -257.874 -1905 320.223 0.896305 -260.228
16290 10.5956 -258.234 -1976.86 329.202 0.896305 -260.777
16300 10.9722 -258.406 -1948.9 340.901 0.896305 -260.387
16310 10.8568 -258.389 -1946.72 337.317 0.896305 -260.47
16320 10.5383 -258.222 -1986.18 327.42 0.896305 -260.884
16330 10.3383 -258.081 -2008.74 321.206 0.896305 -261.093
16340 10.2426 -258.101 -2081.64 318.235 0.896305 -261.693
16350 10.1279 -258.138 -2149.63 314.671 0.896305 -262.296
16360 9.14848 -258.104 -2235.49 284.24 0.896305 -263.813
16370 9.87331 -258.261 -2239.05 306.76 0.896305 -263.268
16380 9.68447 -258.513 -2355.86 300.893 0.896305 -264.486
16390 10.2108 -258.709 -2358.11 317.247 0.896305 -264.17
16400 10.1983 -258.652 -2337.18 316.858 0.896305 -263.986
16410 10.1871 -258.35 -2233.41 316.51 0.896305 -263.006
16420 10.3716 -258.044 -2116.08 322.242 0.896305 -261.735
16430 10.2 -257.794 -2068.31 316.91 0.896305 -261.34
16440 9.96325 -257.592 -2011.7 309.554 0.896305 -260.999
16450 9.88423 -257.861 -2105.98 307.099 0.896305 -261.973
16460 10.2349 -258.492 -2272.7 317.995 0.896305 -263.361
16470 10.5696 -258.914 -2363.88 328.395 0.896305 -264.055
16480 10.1918 -258.715 -2281.12 316.656 0.896305 -263.684
16490 9.53447 -258.305 -2166.46 296.232 0.896305 -263.168
16500 9.29078 -258.263 -2126 288.661 0.896305 -263.101
16510 9.65817 -258.413 -2116.84 300.076 0.896305 -262.823
16520 10.2723 -258.538 -2098.47 319.155 0.896305 -262.212
16530 10.4057 -258.458 -2084.6 323.301 0.896305 -261.907
16540 10.2851 -258.22 -2025.95 319.554 0.896305 -261.399
16550 10.169 -258.159 -2009.93 315.948 0.896305 -261.348
16560 10.5995 -258.444 -2028.19 329.323 0.896305 -261.324
16570 10.6077 -258.847 -2128.56 329.578 0.896305 -262.386
16580 10.6388 -258.975 -2111.73 330.543 0.896305 -262.371
16590 10.3711 -258.739 -2044.15 322.226 0.896305 -261.953
16600 10.1875 -258.25 -1953.86 316.52 0.896305 -261.048
16610 10.2834 -257.772 -1820.4 319.502 0.896305 -259.587
16620 10.7791 -257.678 -1740.31 334.901 0.896305 -258.465
16630 11.2761 -257.939 -1790.25 350.343 0.896305 -258.561
16640 10.9675 -258.128 -1887.96 340.756 0.896305 -259.708
16650 10.3926 -257.986 -1929.6 322.894 0.896305 -260.417
16660 10.2738 -257.809 -1926.02 319.205 0.896305 -260.336
16670 10.6303 -257.812 -1942.01 330.278 0.896305 -260.088
16680 10.9552 -257.707 -1897.68 340.373 0.896305 -259.364
16690 10.6613 -257.51 -1883.95 331.242 0.896305 -259.369
16700 11.3483 -257.454 -1801.96 352.588 0.896305 -258.082
16710 11.3727 -257.522 -1823.43 353.347 0.896305 -258.267
16720 10.832 -257.354 -1837.42 336.545 0.896305 -258.734
16730 10.9341 -256.949 -1713.1 339.72 0.896305 -257.4
16740 10.6393 -256.627 -1621.91 330.56 0.896305 -256.767
16750 10.0992 -256.803 -1731.78 313.779 0.896305 -258.213
16760 10.5261 -257.34 -1863.01 327.043 0.896305 -259.195
16770 10.8568 -257.715 -1992.88 337.316 0.896305 -260.103
16780 10.6573 -257.814 -2053.22 331.117 0.896305 -260.802
16790 10.6035 -257.903 -2064.86 329.448 0.896305 -261.023
16800 10.3811 -257.949 -2080.82 322.536 0.896305 -261.397
16810 10.6202 -257.921 -1986.9 329.967 0.896305 -260.506
16820 10.2384 -257.873 -1966.75 318.102 0.896305 -260.705
16830 10.2613 -257.985 -1953.24 318.816 0.896305 -260.705
16840 10.9617 -258.272 -2002.13 340.577 0.896305 -260.616
16850 10.8999 -258.368 -2081.55 338.655 0.896305 -261.302
16860 10.8106 -258.107 -2019.73 335.881 0.896305 -260.719
16870 10.6868 -257.709 -1947.17 332.034 0.896305 -259.963
16880 10.8562 -257.303 -1819.6 337.299 0.896305 -258.54
16890 10.9981 -257.224 -1779.57 341.707 0.896305 -258.053
16900 11.5001 -257.482 -1835.25 357.303 0.896305 -258.178
16910 11.5623 -257.624 -1841.49 359.238 0.896305 -258.3
16920 10.6849 -257.391 -1815.33 331.976 0.896305 -258.771
16930 10.601 -256.898 -1630.52 329.368 0.896305 -257.134
