# Time-averaged data for fix myat1
# TimeStep v_kenergy v_penergy v_pres v_tempera v_dense v_entha
2230 12.624 -254.648 -686.369 392.222 0.896305 -246.586
2240 13.0281 -254.884 -720.988 404.779 0.896305 -246.647
2250 13.4737 -255.211 -820.599 418.624 0.896305 -247.191
2260 14.1099 -255.732 -995.101 438.39 0.896305 -248.236
2270 13.5269 -255.993 -1210 420.276 0.896305 -250.508
2280 13.8207 -255.778 -1123.45 429.403 0.896305 -249.424
2290 13.5667 -255.185 -968.923 421.512 0.896305 -248.058
2300 12.1537 -254.416 -901.581 377.609 0.896305 -248.254
2310 11.999 -254.108 -857.512 372.804 0.896305 -247.808
2320 11.9376 -254.51 -1021.29 370.897 0.896305 -249.36
2330 13.0023 -255.163 -1125.31 403.977 0.896305 -249.64
2340 12.8397 -255.546 -1273.15 398.924 0.896305 -251.168
2350 12.9981 -255.791 -1328.49 403.845 0.896305 -251.622
2360 13.123 -255.844 -1314.07 407.727 0.896305 -251.455
2370 12.5814 -255.429 -1176.02 390.898 0.896305 -250.663
2380 12.6092 -254.996 -968.053 391.764 0.896305 -248.82
2390 12.2514 -254.87 -953.23 380.646 0.896305 -248.954
2400 12.5039 -255.048 -952.046 388.49 0.896305 -248.872
2410 13.8194 -255.513 -951.242 429.363 0.896305 -248.015
2420 13.8498 -255.815 -1051.6 430.309 0.896305 -248.954
2430 13.8924 -256.079 -1063.63 431.631 0.896305 -249.256
2440 13.6244 -255.938 -1027.26 423.304 0.896305 -249.141
2450 12.5292 -255.142 -817.332 389.278 0.896305 -248.044
2460 12.3307 -254.378 -574.738 383.111 0.896305 -245.867
2470 12.1227 -254.22 -583.888 376.649 0.896305 -245.978
2480 12.8377 -254.56 -633.547 398.863 0.896305 -245.932
2490 13.7519 -254.847 -655.78 427.267 0.896305 -245.453
2500 14.1541 -254.766 -642.163 439.763 0.896305 -244.879
2510 13.827 -254.473 -562.158 429.599 0.896305 -244.383
2520 13.5151 -254.3 -540.903 419.908 0.896305 -244.38
2530 13.4017 -254.289 -499.413 416.385 0.896305 -244.206
2540 13.4858 -254.215 -467.916 418.999 0.896305 -243.839
2550 13.8106 -254.308 -540.196 429.092 0.896305 -244.087
2560 14.6188 -254.59 -605.421 454.201 0.896305 -243.994
2570 14.1751 -254.622 -755.659 440.415 0.896305 -245.469
2580 13.3716 -254.345 -767.952 415.45 0.896305 -246.077
2590 12.7755 -253.972 -717.744 396.931 0.896305 -245.967
2600 11.9789 -253.756 -690.684 372.18 0.896305 -246.367
2610 12.1499 -254.03 -688.945 377.494 0.896305 -246.459
2620 12.4997 -254.615 -827.281 388.36 0.896305 -247.614
2630 13.432 -255.289 -931.472 417.329 0.896305 -248.047
2640 14.2457 -255.71 -987.173 442.609 0.896305 -248.025
2650 13.7457 -255.605 -1054.32 427.072 0.896305 -248.866
2660 13.3039 -255.185 -1025.27 413.347 0.896305 -248.695
2670 12.3269 -254.988 -1090.38 382.991 0.896305 -249.908
2680 12.8028 -255.343 -1170.55 397.778 0.896305 -250.32
2690 13.5223 -255.81 -1247.98 420.133 0.896305 -250.582
2700 13.9337 -256.061 -1208.16 432.916 0.896305 -250.156
2710 13.8271 -256.136 -1141.39 429.603 0.896305 -249.895
2720 13.0992 -255.935 -1076.18 406.986 0.896305 -249.988
2730 12.448 -255.39 -891.44 386.756 0.896305 -248.866
2740 11.5053 -254.805 -756.263 357.464 0.896305 -248.326
2750 11.3439 -254.681 -711.234 352.45 0.896305 -248.064
2760 12.1597 -255.152 -778.121 377.799 0.896305 -248.163
2770 12.7949 -255.619 -873.974 397.533 0.896305 -248.632
2780 12.9905 -255.505 -853.197 403.611 0.896305 -248.184
2790 12.3624 -255.084 -844.252 384.097 0.896305 -248.332
2800 12.2793 -254.9 -876.318 381.514 0.896305 -248.445
2810 12.2744 -254.846 -907.037 381.362 0.896305 -248.6
2820 13.1999 -255.052 -870.643 410.116 0.896305 -247.638
2830 13.1267 -255.477 -1046.33 407.841 0.896305 -249.304
2840 14.0632 -255.98 -1086.89 436.938 0.896305 -249.14
2850 13.8669 -256.158 -1114.77 430.839 0.896305 -249.699
2860 13.4794 -256.007 -1045.7 418.801 0.896305 -249.477
2870 12.418 -255.73 -982.375 385.823 0.896305 -249.841
2880 12.2087 -255.509 -875.497 379.32 0.896305 -249.119
2890 11.5394 -255.381 -876.061 358.523 0.896305 -249.664
2900 11.6557 -255.425 -866.765 362.137 0.896305 -249.53
2910 11.2958 -255.707 -1019.27 350.958 0.896305 -251.185
2920 11.824 -256.127 -1198.34 367.366 0.896305 -252.268
2930 12.8234 -256.195 -1209.53 398.418 0.896305 -251.41
2940 12.1105 -255.814 -1219.38 376.269 0.896305 -251.808
2950 11.5793 -255.342 -1134.68 359.764 0.896305 -251.304
2960 12.2599 -255.049 -962.707 380.912 0.896305 -249.187
2970 12.4601 -255.023 -888.637 387.131 0.896305 -248.468
2980 12.647 -255.111 -872.133 392.936 0.896305 -248.26
2990 12.5313 -255.312 -949.856 389.342 0.896305 -249.093
3000 12.788 -255.551 -1005.72 397.318 0.896305 -249.447
3010 13.0859 -255.522 -961.235 406.575 0.896305 -248.824
3020 12.8475 -255.139 -874.45 399.168 0.896305 -248.103
3030 12.3419 -254.617 -785.209 383.459 0.896305 -247.494
3040 12.0435 -254.46 -764.091 374.187 0.896305 -247.495
3050 12.9067 -254.862 -837.852 401.006 0.896305 -247.523
3060 12.6892 -255.173 -995.24 394.248 0.896305 -249.098
3070 12.8168 -254.784 -848.041 398.213 0.896305 -247.603
3080 11.8877 -253.955 -637.227 369.348 0.896305 -246.303
3090 11.5736 -253.493 -506.292 359.587 0.896305 -245.284
3100 12.0186 -253.834 -500.833 373.412 0.896305 -245.144
3110 12.9996 -254.628 -667.18 403.892 0.896305 -246.063
